Date,Currency,Campaign Name,Attribution type,Purchased ASIN,14 Day Total Sales,14 Day Total Orders (#),14 Day Total Units (#),14 Day New-to-brand Sales,14 Day New-to-brand Orders (#),14 Day New-to-brand Units (#),14 Day % of Sales New-to-brand,14 Day % of Orders New-to-brand,14 Day % of Units New-to-brand
"Jul 28, 2023",INR,SBV_GEN_GOKIXX_652,Brand Halo,B0BN8MW6VH,Rs.1100.85,1,1,Rs.1100.85,1,1,1,1,1
"Jul 28, 2023",INR,SBI_BRND_GOBUDS_945_3_B&W,Promoted,B0C695T38L,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Promoted,B09P33L9ZR,Rs.1355.08,1,1,Rs.0.0,0,0,0,0,0
"Jul 28, 2023",INR,SBV_WK-GEN_GOKIXX_952_FB,Promoted,B0BN8MW6VH,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 28, 2023",INR,SB_BRND_GOBOLD_ALL,Brand Halo,B09PRQ8MNW,Rs.931.36,1,1,Rs.0.0,0,0,0,0,0
"Jul 28, 2023",INR,SBV_TOS-ASIN_GOSURROUND_900,Brand Halo,B0B7GD7C9L,Rs.0.0,1,1,Rs.0.0,0,0,,0,0
"Jul 28, 2023",INR,SBV_UB_BRND_GOKIXX_952,Promoted,B0BN8MW6VH,Rs.0.0,1,1,Rs.0.0,0,0,,0,0
"Jul 28, 2023",INR,SBI_H-GEN_GOBUDS_945_1_B&W,Promoted,B0C697JRQX,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SB_BRND_GOBOLD_ALL,Promoted,B0B2DXNJGJ,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_BRND_GOBUDS_600,Promoted,B09P33L9ZR,Rs.2201.7,2,2,Rs.2201.7,2,2,1,1,1
"Jul 28, 2023",INR,SBV_BRND_GOBUDS_945_3_BLK,Brand Halo,B0BCG2XW1S,Rs.338.14,1,1,Rs.0.0,0,0,0,0,0
"Jul 28, 2023",INR,SBV_BSR-ASIN_GOSURROUND_900_1,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 28, 2023",INR,SBV_ALL_GOKIXX_ 652,Promoted,B0BCFZDXD8,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_BSR-OPT_GOBUDS_945_WTE_3,Promoted,B0C697JRQX,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_WK-OKC_ASIN_GOKIXX_952_4,Promoted,B0BN8MW6VH,Rs.1152.54,1,1,Rs.1152.54,1,1,1,1,1
"Jul 28, 2023",INR,SBV_UB_GEN_GOBASS_455_A&P,Promoted,B0BCG2XW1S,Rs.338.14,1,1,Rs.338.14,1,1,1,1,1
"Jul 28, 2023",INR,SBV_BSR-OPT_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.9321.18,1,1,Rs.9321.18,1,1,1,1,1
"Jul 28, 2023",INR,SBI_BRND_GOBUDS_ALL,Promoted,B0C695T38L,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBI_ALL-KWD_GOSURROUND_ALL_SLUP_EAP,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 28, 2023",INR,SBI_BRND_GOKIXX_ALL,Promoted,B0BN8MW6VH,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 28, 2023",INR,SBV_BSR-OPT_GOBUDS_945_WTE_2,Promoted,B0C697JRQX,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBI_BRND_GOBUDS_945_3_B&W,Promoted,B0C697JRQX,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 28, 2023",INR,SBV_BRND_GOKIXX_652,Promoted,B0BCFZDXD8,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_BSR-OPT_GOBUDS_945_WTE_6,Promoted,B0C697JRQX,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_BRND_GOBUDS_400,Brand Halo,B0C6Y3GYGC,Rs.1141.9,1,1,Rs.1141.9,1,1,1,1,1
"Jul 28, 2023",INR,SBI_WK-OPT_GOSURROUND_ALL,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 28, 2023",INR,SBV_BRND_GOBUDS_600,Brand Halo,B0C697JRQX,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SP_WK-ASIN_GOKIXX_652_MAR_UB,Promoted,B0BCFZDXD8,Rs.2032.2,2,2,Rs.2032.2,2,2,1,1,1
"Jul 28, 2023",INR,SBV_BRND_GOSURROUND_920,Brand Halo,B09YV5LC7F,Rs.5083.9,1,1,Rs.0.0,0,0,0,0,0
"Jul 28, 2023",INR,SBI_H-GEN_GOBUDS_945_3_B&W,Promoted,B0C695T38L,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_SUGG-ASIN_GOKIXX_652,Promoted,B0BCFZDXD8,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_WK-ASIN_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.17283.06,4,4,Rs.17283.06,3,3,1,0.75,0.75
"Jul 28, 2023",INR,SBV_BRND_GOBUDS_945_2_BLK,Brand Halo,B0C697JRQX,Rs.931.36,1,1,Rs.0.0,0,0,0,0,0
"Jul 28, 2023",INR,SBI_BRND_GOBUDS_945_B&W,Promoted,B09P33L9ZR,Rs.1100.85,1,1,Rs.1100.85,1,1,1,1,1
"Jul 28, 2023",INR,SBV_UB_GEN_GOKIXX_652,Promoted,B0BCFZDXD8,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_BRND_GOBUDS_400,Promoted,B09P37YKMS,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Jul 28, 2023",INR,SBI_OKC-BRND_GOBUDS_945_1_B&W,Promoted,B0C695T38L,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_SONY-ASIN_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.7626.27,1,1,Rs.7626.27,1,1,1,1,1
"Jul 28, 2023",INR,SBV_JBL-OKC_GOSURROUND_900_COMPR,Promoted,B09YV5LC7F,Rs.22366.96,4,4,Rs.17283.06,3,3,0.773,0.75,0.75
"Jul 28, 2023",INR,SBI_OKC-BRND_GOBUDS_945_B&W,Promoted,B0C697JRQX,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_BRND_GOBUDS_945_2_BLK,Promoted,B0C695T38L,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 28, 2023",INR,SBI_BRND_GOBUDS_ALL,Promoted,B09P37YKMS,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Jul 28, 2023",INR,SBV_BSR-ASIN_GOKIXX_652_3,Promoted,B0BCFZDXD8,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_BSR-ASIN_GOKIXX_652_4,Promoted,B0BCFZDXD8,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBI_ALL-KWD_GOSURROUND_ALL_SLUP_EAP,Promoted,B09YV2XRY7,Rs.6778.81,1,1,Rs.6778.81,1,1,1,1,1
"Jul 28, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Promoted,B0C697JRQX,Rs.3979.66,4,4,Rs.2963.56,3,3,0.745,0.75,0.75
"Jul 28, 2023",INR,SBV_BRND-SP_GOKIXX_652,Promoted,B0BCFZDXD8,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_UB_CMPT_GOBASS_455,Promoted,B0BCG2XW1S,Rs.591.52,2,2,Rs.591.52,2,2,1,1,1
"Jul 28, 2023",INR,SBV_BSR-OPT_GOBUDS_945_WTE,Promoted,B0C697JRQX,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 28, 2023",INR,SBV_JBL-ASIN_GOSURROUND_950_2,Promoted,B0C2Z5SQN9,Rs.9321.18,1,1,Rs.9321.18,1,1,1,1,1
"Jul 28, 2023",INR,SBI_OKC-BRND_GOBUDS_945_1_B&W,Promoted,B0C697JRQX,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 29, 2023",INR,SBV_BRND_GOBUDS_600,Promoted,B09P33L9ZR,Rs.1355.08,1,1,Rs.1355.08,1,1,1,1,1
"Jul 29, 2023",INR,SBV_HASIN_GOSURROUND_950_2,Brand Halo,B09YV2XRY7,Rs.6185.59,1,1,Rs.6185.59,1,1,1,1,1
"Jul 29, 2023",INR,SBV_BRND-SP_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.5338.14,1,1,Rs.5338.14,1,1,1,1,1
"Jul 29, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Promoted,B0C697JRQX,Rs.1185.59,2,2,Rs.1185.59,1,1,1,0.5,0.5
"Jul 29, 2023",INR,SBV_UB_GEN_GOKIXX_652,Brand Halo,B09PRQ8MNW,Rs.931.36,1,1,Rs.931.36,1,1,1,1,1
"Jul 29, 2023",INR,SBV_WK-ASIN_GOSURROUND_900_APR-15D_TS_4_COMPR,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 29, 2023",INR,SBV_HASIN_GOSURROUND_950_1,Promoted,B0C2Z5SQN9,Rs.9321.19,1,1,Rs.9321.19,1,1,1,1,1
"Jul 29, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Promoted,B09P33L9ZR,Rs.1355.08,1,1,Rs.1355.08,1,1,1,1,1
"Jul 29, 2023",INR,SBV_BRND-SP_GOSURROUND_900,Brand Halo,B09YV463PY,Rs.4109.32,1,1,Rs.4109.32,1,1,1,1,1
"Jul 29, 2023",INR,SBV_BSR-ASIN_GOKIXX_952_3,Promoted,B0BN8MW6VH,Rs.1347.46,1,1,Rs.1347.46,1,1,1,1,1
"Jul 29, 2023",INR,SBV_SUGG-ASIN_GOKIXX_952,Promoted,B0BN8MW6VH,Rs.1347.46,1,1,Rs.1347.46,1,1,1,1,1
"Jul 29, 2023",INR,SBI_BRND_GOBUDS_945_2_B&W,Promoted,B0C695T38L,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 29, 2023",INR,SBV_BOAT-ASIN_GOSURROUND_610_UB_1,Promoted,B09YV463PY,Rs.4109.32,1,1,Rs.4109.32,1,1,1,1,1
"Jul 29, 2023",INR,SBV_UB_GEN_GOKIXX_652,Promoted,B0BCFZDXD8,Rs.1270.34,1,1,Rs.1270.34,1,1,1,1,1
"Jul 29, 2023",INR,SBI_BRND_GOSURROUND_950_1,Promoted,B0C2Z5SQN9,Rs.7626.27,1,1,Rs.7626.27,1,1,1,1,1
"Jul 29, 2023",INR,SBV_WK_ASIN_GOKIXX_652,Promoted,B0BCFZDXD8,Rs.1270.34,1,1,Rs.1270.34,1,1,1,1,1
"Jul 29, 2023",INR,SBV_BSR-OPT_GOBUDS_945_WTE_6,Promoted,B0C697JRQX,Rs.2371.18,3,3,Rs.2371.18,2,2,1,0.667,0.667
"Jul 29, 2023",INR,SBI_BRND_GOBUDS_945_3_B&W,Promoted,B0C695T38L,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Jul 29, 2023",INR,SBV_BRND_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 29, 2023",INR,SBI_ALL-KWD_GOSURROUND_ALL_SLUP_EAP,Promoted,B09YV5LC7F,Rs.17283.06,3,3,Rs.11522.04,2,2,0.667,0.667,0.667
"Jul 29, 2023",INR,SBI_BRND_GOBUDS_ALL,Promoted,B0C695T38L,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 29, 2023",INR,SBV_BSR-OPT_GOSURROUND_950_5,Promoted,B0C2Z5SQN9,Rs.7626.28,1,1,Rs.7626.28,1,1,1,1,1
"Jul 29, 2023",INR,SBI_OKC-BRND_GOBUDS_945_B&W,Promoted,B0C695T38L,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 29, 2023",INR,SBV_BOAT-ASIN_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.9321.19,1,1,Rs.9321.19,1,1,1,1,1
"Jul 29, 2023",INR,SBV_WK-GEN_GOKIXX_952_FB,Promoted,B0BN8MW6VH,Rs.1152.54,1,1,Rs.1152.54,1,1,1,1,1
"Jul 29, 2023",INR,SB_BRND_PRODUCTS-ALL_SLUP_ACOS_PP,Brand Halo,B09P35224S,Rs.338.14,1,1,Rs.338.14,1,1,1,1,1
"Jul 29, 2023",INR,SBI_BSR-PT_GOBUDS_945_PP,Promoted,B0C695T38L,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 29, 2023",INR,SBV_WK_GOKIXX_952,Promoted,B0BN8MW6VH,Rs.2694.92,2,2,Rs.2694.92,2,2,1,1,1
"Jul 29, 2023",INR,SBV_WK-ASIN_GOSURROUND_610_APR-15D_TS_1_UB,Promoted,B09YV463PY,Rs.4109.32,1,1,Rs.4109.32,1,1,1,1,1
"Jul 29, 2023",INR,SBV_WK-ASIN_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 29, 2023",INR,SBV_WK-OKC-ASIN_GOKIXX_952,Promoted,B0BN8MW6VH,Rs.1347.46,1,1,Rs.1347.46,1,1,1,1,1
"Jul 29, 2023",INR,SBV_WK-ASIN_GOSURROUND_900_APR-15D_TS_2_COMPR,Promoted,B09YV5LC7F,Rs.5338.14,1,1,Rs.5338.14,1,1,1,1,1
"Jul 29, 2023",INR,SBV_NOISE-ASIN_GOBUDS_945,Promoted,B0C697JRQX,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 30, 2023",INR,SBI_SUGG-BRND_GOSURROUND_ALL_2_PP,Promoted,B09YV4PXDZ,Rs.2965.25,1,1,Rs.2965.25,1,1,1,1,1
"Jul 30, 2023",INR,SBI_ALL-KWD_GOSURROUND_ALL_SLUP_EAP,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 30, 2023",INR,SBV_BSR-ASIN_GOKIXX_652_3,Promoted,B0BCFZDXD8,Rs.1270.34,1,1,Rs.1270.34,1,1,1,1,1
"Jul 30, 2023",INR,SBV_UB_GEN_GOKIXX_952,Promoted,B0BN8MW6VH,Rs.2305.08,2,2,Rs.2305.08,2,2,1,1,1
"Jul 30, 2023",INR,SBI_GEN_GOBUDS_577&445,Promoted,B0C6Y28BHN,Rs.1141.9,1,1,Rs.1141.9,1,1,1,1,1
"Jul 30, 2023",INR,SBV_UB_GEN_GOKIXX_652,Promoted,B0BCFZDXD8,Rs.846.62,2,2,Rs.846.62,1,1,1,0.5,0.5
"Jul 30, 2023",INR,SBV_PT_GOBUDS_445_1,Promoted,B0C6Y3GYGC,Rs.2474.28,2,2,Rs.2474.28,2,2,1,1,1
"Jul 30, 2023",INR,SBV_PT_GOBUDS_445_3,Promoted,B0C6Y3GYGC,Rs.1141.9,1,1,Rs.1141.9,1,1,1,1,1
"Jul 30, 2023",INR,SBV_SUGG-ASIN_GOSURROUND_900_A&P,Promoted,B09YV5LC7F,Rs.5083.9,1,1,Rs.0.0,0,0,0,0,0
"Jul 30, 2023",INR,SBV_BRND_GOBUDS_600,Brand Halo,B0C6Y3GYGC,Rs.1237.14,1,1,Rs.1237.14,1,1,1,1,1
"Jul 30, 2023",INR,SBI_H-GEN_GOBUDS_945_1_B&W,Promoted,B0C697JRQX,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 30, 2023",INR,SBV_WK-OKC_ASIN_GOKIXX_952_4,Promoted,B0BN8MW6VH,Rs.1152.54,1,1,Rs.1152.54,1,1,1,1,1
"Jul 30, 2023",INR,SBI_BRND_GOBUDS_577&445_1,Promoted,B0C697JRQX,Rs.1185.59,1,1,Rs.0.0,0,0,0,0,0
"Jul 30, 2023",INR,SBV_COMPT_GEN_GOSURROUND_900_A&P,Promoted,B09YV5LC7F,Rs.11522.04,2,2,Rs.11522.04,2,2,1,1,1
"Jul 30, 2023",INR,SBV_MOCA-ASIN_GOSURROUND_900-COMPR,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 30, 2023",INR,SBV_SB-EXACT_GOSURROUND_900_TS_1_COMPR,Promoted,B09YV5LC7F,Rs.5083.9,1,1,Rs.5083.9,1,1,1,1,1
"Jul 30, 2023",INR,SBV_SUGG-ASIN_GOKIXX_652,Promoted,B0BCFZDXD8,Rs.1270.34,1,1,Rs.0.0,0,0,0,0,0
"Jul 30, 2023",INR,SBV_WK-ASIN_GOSURROUND_900_MAR,Brand Halo,B0B7GD7C9L,Rs.4607.63,1,1,Rs.4607.63,1,1,1,1,1
"Jul 30, 2023",INR,SBI_HGEN_GOBUDS_577&445_2,Promoted,B0C6Y28BHN,Rs.1141.9,1,1,Rs.0.0,0,0,0,0,0
"Jul 30, 2023",INR,SBV_BRND-SP_GOSURROUND_920,Brand Halo,B09YV4PXDZ,Rs.2965.25,1,1,Rs.2965.25,1,1,1,1,1
"Jul 30, 2023",INR,SBV_BSR-ASIN_GOSURROUND_900_1,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 30, 2023",INR,SBV_BSR-OPT_GOBUDS_945_WTE_3,Promoted,B0C697JRQX,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 30, 2023",INR,SBV_UB_CMPT_GOBASS_455,Promoted,B0BCG2XW1S,Rs.338.14,1,1,Rs.338.14,1,1,1,1,1
"Jul 30, 2023",INR,SBV_CMPT_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 30, 2023",INR,SBV_SWS-EXACT_GOSURROUND_900_TS_1_COMPR,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 30, 2023",INR,SBV_BOAT-ASIN_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.9321.19,1,1,Rs.9321.19,1,1,1,1,1
"Jul 30, 2023",INR,SBV_BSR-ASIN_GOKIXX_952_1,Promoted,B0BN8MW6VH,Rs.1152.54,1,1,Rs.0.0,0,0,0,0,0
"Jul 30, 2023",INR,SBV_BOAT-ASIN_GOSURROUND_610_UB_1,Promoted,B09YV463PY,Rs.4109.32,1,1,Rs.4109.32,1,1,1,1,1
"Jul 30, 2023",INR,SBI_BRND_GOBUDS_945_3_B&W,Promoted,B0C695T38L,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 30, 2023",INR,SBV_WK_GOKIXX_952,Promoted,B0BN8MW6VH,Rs.1152.54,1,1,Rs.1152.54,1,1,1,1,1
"Jul 30, 2023",INR,SBI_WK-GEN_GOBUDS_945_5_B&W,Promoted,B0C695T38L,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 30, 2023",INR,SBV_PT_GOBUDS_445,Promoted,B0C6Y3GYGC,Rs.2474.28,2,2,Rs.2474.28,2,2,1,1,1
"Jul 30, 2023",INR,SBI_BRND_GOBUDS_945_B&W,Promoted,B09P33L9ZR,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Jul 30, 2023",INR,SB_BRND_PRODUCTS-ALL_SLUP_ACOS_PP,Brand Halo,B0BCFZDXD8,Rs.1270.34,1,1,Rs.1270.34,1,1,1,1,1
"Jul 30, 2023",INR,SBV_BRND_GOBUDS_400,Promoted,B09P37YKMS,Rs.931.36,2,2,Rs.931.36,1,1,1,0.5,0.5
"Jul 30, 2023",INR,SBV_BRND-SP_GOSURROUND_920,Promoted,B09YV2XRY7,Rs.6778.81,1,1,Rs.6778.81,1,1,1,1,1
"Jul 30, 2023",INR,SBV_WK-ASIN_GOSURROUND_900_APR-15D_TS_4_COMPR,Promoted,B09YV5LC7F,Rs.5338.14,1,1,Rs.5338.14,1,1,1,1,1
"Jul 30, 2023",INR,SBV_PT_GOBUDS_445_2,Promoted,B0C6Y3GYGC,Rs.2474.28,2,2,Rs.1237.14,1,1,0.5,0.5,0.5
"Jul 30, 2023",INR,SBI_BSR-PT_GOBUDS_945_PP,Promoted,B0C697JRQX,Rs.2116.95,2,2,Rs.2116.95,2,2,1,1,1
"Jul 30, 2023",INR,SBV_GEN-HT5.1-EXCAT-OKC_GOSURROUND_950,Brand Halo,B09YV5LC7F,Rs.5083.9,1,1,Rs.5083.9,1,1,1,1,1
"Jul 30, 2023",INR,SBV_AK-ASIN_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 30, 2023",INR,SBI_H-GEN_GOBUDS_945_2_PP,Promoted,B0C695T38L,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 30, 2023",INR,SBI_WK-OPT_GOSURROUND_ALL_2,Promoted,B0C2Z5SQN9,Rs.9321.19,1,1,Rs.9321.19,1,1,1,1,1
"Jul 30, 2023",INR,SBV_HT_EXACT_GOSURROUND_900_TS_1,Promoted,B09YV5LC7F,Rs.11099.16,2,2,Rs.11099.16,2,2,1,1,1
"Jul 31, 2023",INR,SBV_BSR-ASIN_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.5083.9,1,1,Rs.5083.9,1,1,1,1,1
"Jul 31, 2023",INR,SBV_UB_ASIN_GOKIXX_952,Promoted,B0BN8MW6VH,Rs.1152.54,1,1,Rs.1152.54,1,1,1,1,1
"Jul 31, 2023",INR,SBV_BRND_GOBUDS_600,Promoted,B09P33L9ZR,Rs.2710.16,2,2,Rs.1355.08,1,1,0.5,0.5,0.5
"Jul 31, 2023",INR,SBV_BSR-OPT_GOBUDS_945_WTE_5_PP,Promoted,B0C697JRQX,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 31, 2023",INR,SBV_WK_GOKIXX_952,Promoted,B0BN8MW6VH,Rs.1152.54,1,1,Rs.1152.54,1,1,1,1,1
"Jul 31, 2023",INR,SBV_PT_GOBUDS_577_2,Promoted,B0C6Y28BHN,Rs.1141.9,1,1,Rs.1141.9,1,1,1,1,1
"Jul 31, 2023",INR,SBV_TOS-ASIN_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.5761.02,1,1,Rs.5761.02,1,1,1,1,1
"Jul 31, 2023",INR,SBI_BRND-EXACT-GOKIXX_ALL,Promoted,B0BN8MW6VH,Rs.1152.54,1,1,Rs.1152.54,1,1,1,1,1
"Jul 31, 2023",INR,SBV_BSR-OPT_GOBUDS_945_WTE_8_PP,Promoted,B0C697JRQX,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 31, 2023",INR,SBV_JBL-OKC_GOSURROUND_900_COMPR,Promoted,B09YV5LC7F,Rs.5083.9,1,1,Rs.5083.9,1,1,1,1,1
"Jul 31, 2023",INR,SBV_WK-ASIN_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.16605.94,3,3,Rs.16605.94,3,3,1,1,1
"Jul 31, 2023",INR,SBI_H-GEN_GOBUDS_945,Promoted,B0C697JRQX,Rs.1185.6,1,1,Rs.1185.6,1,1,1,1,1
"Jul 31, 2023",INR,SBI_WK-GEN_GOBUDS_945_5_B&W,Promoted,B0C695T38L,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 31, 2023",INR,SBV_BSR-OPT_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.9321.19,1,1,Rs.9321.19,1,1,1,1,1
"Jul 31, 2023",INR,SBI_ASIN_GOSURROUND_430,Promoted,B09YV3YQVB,Rs.2541.53,1,1,Rs.2541.53,1,1,1,1,1
"Jul 31, 2023",INR,SBV_WK-OKC_ASIN_GOKIXX_952_4,Brand Halo,B0BCFZDXD8,Rs.1270.34,1,1,Rs.1270.34,1,1,1,1,1
"Jul 31, 2023",INR,SBV_PT_GOBUDS_445,Promoted,B0C6Y3GYGC,Rs.1237.14,1,1,Rs.1237.14,1,1,1,1,1
"Jul 31, 2023",INR,SBI_WK-GEN_GOBUDS_945_3_B&W,Brand Halo,B0C6Y3GYGC,Rs.1141.9,1,1,Rs.1141.9,1,1,1,1,1
"Jul 31, 2023",INR,SBV_BOAT-ASIN_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.0.0,1,1,Rs.0.0,0,0,,0,0
"Jul 31, 2023",INR,SBV_BOAT-ASIN_GOBUDS_945_WTE,Promoted,B0C697JRQX,Rs.1185.6,1,1,Rs.1185.6,1,1,1,1,1
"Jul 31, 2023",INR,SBV_GEN_GOKIXX_652,Promoted,B0BCFZDXD8,Rs.1270.34,1,1,Rs.1270.34,1,1,1,1,1
"Jul 31, 2023",INR,SBV_BSR-OPT_GOBUDS_945_WTE_1,Promoted,B0C697JRQX,Rs.1185.6,1,1,Rs.1185.6,1,1,1,1,1
"Jul 31, 2023",INR,SBI_GEN_GOBUDS_577&445,Promoted,B0C697JRQX,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 31, 2023",INR,SBV_BSR-OPT_GOBUDS_945_WTE,Promoted,B0C697JRQX,Rs.1100.85,1,1,Rs.1100.85,1,1,1,1,1
"Jul 31, 2023",INR,SBV_SONY-ASIN_GOSURROUND_950_1,Promoted,B0C2Z5SQN9,Rs.8473.73,1,1,Rs.8473.73,1,1,1,1,1
"Jul 31, 2023",INR,SBI_OKC-BRND_GOBUDS_945_1_B&W,Promoted,B0C697JRQX,Rs.2371.18,2,2,Rs.2371.18,2,2,1,1,1
"Jul 31, 2023",INR,SBI_BSR-PT_GOBUDS_945_PP,Promoted,B0C695T38L,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 31, 2023",INR,SBI_ALL-KWD_GOSURROUND_ALL_SLUP_EAP,Promoted,B09YV2XRY7,Rs.6778.81,1,1,Rs.6778.81,1,1,1,1,1
"Jul 31, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Promoted,B0C697JRQX,Rs.3556.77,3,3,Rs.3556.77,3,3,1,1,1
"Jul 31, 2023",INR,SBV_BSR-ASIN_GOKIXX_652_4,Brand Halo,B0BN8MW6VH,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 31, 2023",INR,SBI_SUGG-GEN_GOSURROUND_ALL,Promoted,B09YV2XRY7,Rs.6185.59,1,1,Rs.6185.59,1,1,1,1,1
"Jul 31, 2023",INR,SBI_BRND_GOBUDS_945_B&W,Promoted,B0C697JRQX,Rs.3048.31,3,3,Rs.2116.95,2,2,0.694,0.667,0.667
"Jul 31, 2023",INR,SBV_BSR-OPT_GOBUDS_945_WTE_4,Promoted,B0C697JRQX,Rs.1185.59,1,1,Rs.1185.59,1,1,1,1,1
"Jul 31, 2023",INR,SBV_BRND_GOBUDS_400,Promoted,B09P37YKMS,Rs.931.36,1,1,Rs.931.36,1,1,1,1,1
